Area,Bedrooms,Bathrooms,Age,Garage,Pool,Location_Score,Price
3434.3082579612555,1,2,52,0,1,4.41513878883991,242365.35908049028
2624.590819568236,2,1,78,0,0,9.678318429374318,208146.435972658
729.5586488237592,2,1,3,0,0,7.217509126854446,110596.03252110434
2337.633514226942,2,1,83,1,0,9.691080428874027,215918.14885100894
634.3162360954077,3,4,71,1,1,5.774154409323183,199213.92596199896
4838.856338780606,4,1,8,1,0,6.980141423216902,397474.90948153875
3929.8270999755864,3,4,87,1,1,1.1385222784981233,317106.7523898031
2026.8154830933017,3,3,41,1,0,6.274697394984426,246356.97663807997
1556.3319350630052,2,1,16,1,1,2.4464582687456575,175328.14088206543
2301.47225929003,1,1,28,0,0,2.887718437859221,145107.12965518213
1922.7400576799619,3,4,7,1,0,1.3640002711700099,236311.90862533165
2168.5748396960425,2,1,68,0,0,2.7947230840937363,176850.29640213918
4634.214932560183,4,3,79,1,1,9.179184060266984,411410.6626100225
2320.3631461706573,4,1,94,1,0,6.9876911510726645,244357.62721227022
3836.2977104322713,5,1,33,0,0,8.238326055302103,346382.3333456855
1205.658594017638,3,2,24,0,1,4.5743735114196316,200494.5224206046
2901.5648442423444,5,3,17,0,0,3.456336471054719,294905.71249385324
2721.8028356178365,1,1,49,0,0,4.050103997339971,178853.1932951899
3160.5437601695835,4,4,90,1,1,3.743164146608458,316353.2383229306
3559.493704389314,5,3,70,1,0,1.6552483222207557,325597.3328853986
4374.587488165687,1,2,41,1,1,4.656661001604114,307727.6929453031
1534.8526103149566,2,3,40,0,0,5.862387848576192,164612.51595297246
2216.903497962169,3,1,35,0,0,6.148405689593577,195531.55971937874
757.3225459376467,1,1,78,0,0,9.36664813821658,98654.3490277036
3308.8157594948357,5,1,40,1,0,1.3044123969312342,290923.4986466733
4706.419614512985,1,4,84,0,0,1.0865216383609893,305457.1987008744
2282.8869892698885,1,1,88,1,0,5.525803627223747,173698.7978478797
4872.879866047278,4,3,46,0,1,6.818927820299653,384170.47682308836
3190.4386010065887,2,3,53,1,0,2.0131569065266643,256273.10141246775
1450.6101918185886,3,4,16,1,1,5.1869753955977655,245583.66562262483
2882.8806136358476,2,2,69,1,0,3.753457659312686,212696.8918398957
3380.2049548513587,2,1,32,1,0,5.928436578415759,257711.92886491364
3498.22774567798,4,4,67,1,1,6.005022011753718,351886.90527831134
3371.1881376004253,3,4,35,0,1,7.996313704802965,341707.28944440716
1353.2628620230519,2,3,9,0,0,7.928536087188102,192154.01520951468
1437.397639422453,1,3,87,1,0,7.49842481964404,164416.96190341286
1586.5837287871886,5,2,47,0,0,7.9080489440414174,220268.03812161766
3798.4726198747207,5,2,98,1,1,2.753941713795608,329814.1171179173
2747.0953586865526,3,2,73,0,1,1.520363577013796,231906.25251198167
3520.650084830961,5,3,54,0,0,7.1394831669904875,327544.8366771196
4097.1353468932175,1,4,84,0,1,9.953469047673854,309865.215521628
3038.3128418057067,5,1,30,0,1,5.2998320157842365,277771.162361822
2620.134684129285,4,4,9,1,0,3.8939136005139328,305408.4171464467
2311.3179364775056,3,4,15,0,1,2.5793137543171927,261214.87901514347
2913.1829154390534,3,4,86,0,0,9.794061041380802,270785.3601259007
1173.1031617446984,5,2,23,1,0,3.352061668355457,205664.00646951472
4039.004762351472,4,2,100,1,0,8.699874101997935,347176.7052308175
4607.416566552051,4,1,87,1,0,3.892776340235595,339123.2148388837
4155.642662227216,5,1,70,0,1,6.087336631284325,344651.9590666533
4198.530049976909,3,4,46,0,1,7.898832292340849,366643.7244080058
4232.3063568997495,2,4,27,1,0,7.187495180337619,354223.93815545377
1290.4210207056822,3,4,36,1,1,9.747386641989532,266412.9320299385
4981.15728267473,5,1,33,1,1,2.5789898886360425,380951.4675831654
3457.336057080349,2,3,85,1,0,2.5891625304417536,265393.25332071073
2394.1717883595375,2,1,72,0,0,5.414354790428867,192453.92121062227
4496.107335201661,1,1,90,1,1,7.176767473261094,296879.7560746489
3120.5807284515226,3,1,70,1,1,6.399394124114718,273493.86938694003
4971.3102908307565,5,4,48,0,1,4.3982271167269005,424883.9946171114
3884.3316250259186,4,3,90,0,1,2.710826356295008,329812.86684336513
2153.7981916687677,4,4,13,1,1,7.495993584421416,297609.1207487299
3841.53001386125,4,1,42,1,0,1.1175111289228177,292222.7235745036
3785.494875012777,5,1,9,1,0,9.127735901732027,352749.8800176345
1908.4584999955898,4,2,73,1,1,4.543246554701022,235615.83696409408
4478.788583855718,3,3,91,1,1,9.28264804782713,375029.7517167398
1133.4421236528212,3,3,47,1,0,1.5490495160644702,159528.12550983156
2143.7308166177418,3,3,95,0,1,6.738498017883857,238684.6645209798
3363.233859625138,2,4,23,1,0,5.62268381955191,301164.2489596065
2656.1260364372365,1,1,87,0,0,1.1576484781521947,150836.31389994812
3551.701539136601,1,2,2,1,1,7.998032050001391,295108.2194276752
4988.091564828395,5,3,75,0,1,2.9816647784058508,401614.14964841586
850.9848667750072,5,4,51,1,1,8.306576469836887,272403.24983989075
3915.3598647474146,1,3,73,0,1,6.435567858799247,288478.43002152717
4178.410288479208,2,2,76,1,0,1.5610070372090306,263174.5440665597
1769.9064859104387,4,1,86,1,0,6.403201952710509,206260.57589568858
1648.2022358276292,3,3,4,1,0,2.8004380322112805,201316.51281545433
2486.1093025992113,5,3,62,0,1,7.9095627005353615,296960.0892108757
2272.3554091697997,3,3,44,1,0,6.310115637171302,249223.7440055398
2785.185804029699,2,3,36,0,0,2.1139452397673635,231027.43488148463
1452.1289069401646,1,3,97,0,0,3.7778692833662446,131579.9275645071
2722.102137657686,5,3,4,0,0,2.8851143267818067,293725.29623343825
4157.385902631622,3,3,16,1,1,6.508182990605894,362760.5684424528
4472.975265205216,1,1,5,0,1,8.654488360445544,301084.2659460527
3500.4301811085543,4,3,6,1,0,4.422921868763291,338941.02458387794
1796.5870877662815,4,4,47,1,0,6.732734722893584,271977.4697434367
4429.603032537879,5,3,14,1,0,6.356175149021116,395295.0130510844
2395.525599476169,4,3,90,0,1,9.097640769722068,277300.94879707694
1543.1323561919817,1,2,83,0,0,2.4179997726287024,121934.36281847036
1105.6878905358599,2,2,40,1,0,2.9352951473384703,135496.73847920017
4827.509860742615,2,2,70,1,0,9.306907533211767,343392.7951767815
895.9061950913176,5,1,15,0,0,8.146242836366705,199350.0547329139
2883.9220922062755,1,1,76,0,0,9.378528481612003,205268.36716654876
1409.7977220073622,3,2,59,0,1,4.939767014729329,186579.80288755544
4407.261779579018,4,1,45,0,1,8.129252737488287,359584.3403993511
1375.3701207925646,5,4,75,0,0,8.316857950458493,260631.65305422642
3814.1589172270683,4,2,44,1,0,1.8698118756083615,311993.5770698588
1243.021857852466,2,3,80,1,0,4.117382144924521,166486.35599983024
4721.505119134756,1,3,16,1,1,6.051940633351267,354332.3005197812
3484.962497492085,1,3,24,1,1,7.077104217133125,284432.9557210918
2368.0438923546526,3,2,64,0,1,4.069077178271614,208693.02783912828
4831.1712938109085,1,3,17,0,0,9.903915575459454,340515.2783810543
2858.2288770109417,1,3,63,0,1,1.8291737752639279,199634.70003503162
2228.331781902947,3,1,82,1,0,2.143801405870888,176041.42356145664
1231.139765334855,4,1,41,0,1,1.0859442242332897,165891.8065842167
3744.9019236712734,5,2,98,0,1,6.047983501464327,311347.893834795
3183.498247053115,5,4,54,1,0,9.01035801398135,346788.0112793598
1503.0178114009752,3,3,49,1,0,9.275196840038001,216417.91577311183
1624.8282559201452,1,2,53,0,1,8.39113115023008,176589.1911634882
1491.7195771566912,2,4,16,0,0,7.030526868868673,215511.92205747697
2731.288392418072,1,2,24,0,0,3.251099679482239,189849.92009845143
712.801908329017,2,4,79,1,0,7.379720700425811,179313.61021711686
1801.6136805095095,3,2,50,1,0,4.375023328255706,203740.0614707005
3814.807747988112,1,1,9,1,0,6.303937203747947,302281.62977014313
3295.534564997037,4,2,33,0,0,4.85761452439746,270049.9464282236
4183.682650270714,1,4,34,0,0,7.1898995176940454,297171.3490347997
3851.712297121067,1,2,18,1,1,7.584345981460744,292689.23501595506
595.748018121535,2,1,4,0,0,4.161206997289658,116809.76702104887
3063.0611035050847,3,4,22,0,1,3.388883698931398,310825.78796905396
2472.875270615004,5,1,57,0,0,4.700661564191972,258859.63536803803
2125.8501969758026,3,1,76,0,1,6.8312572256992246,206195.91870983408
4965.71713907596,4,2,93,1,0,6.247129842917434,375687.39370368305
3456.335168398602,2,3,33,0,1,8.80121119717396,299194.35521517677
1629.815329124091,5,2,26,0,1,9.046780323179496,245425.94404237065
2897.897264170994,3,3,91,1,1,3.9467009985540664,274658.5092972167
928.5436989771842,2,4,94,0,0,4.228300225675136,141739.84286197578
3853.729759000055,2,2,53,0,1,7.5412078631458215,295182.3713365944
2064.432828291472,5,4,7,1,0,7.371078673483366,318611.9073294673
1259.9751777747615,3,2,96,1,0,1.922925794081197,149454.81778315845
1230.8965834075138,5,2,80,1,1,7.99984298845051,237139.13287511485
568.5298941660423,3,3,10,0,0,2.8545563401697116,139407.39435606485
4000.461139656928,3,1,90,1,0,9.459443290869405,312433.7539821505
3779.149440624986,5,3,98,1,1,6.79394039020292,357178.12367241876
2682.616516248187,3,3,80,1,0,5.266430659275306,256788.21493731602
1876.841401567704,2,4,92,0,0,3.732508665327383,182967.8195337111
2262.25243728594,1,4,31,1,1,6.237206288523307,241869.80749479073
4478.398213732288,5,2,99,1,1,7.841729022751832,372521.55079132615
1045.8489750029491,5,1,67,0,0,5.366649788241437,163210.35388398624
633.0413305679272,3,3,15,0,1,9.45577321231568,193639.80070819997
1470.7600236936978,1,1,97,0,1,3.6308342400007945,110230.45490227272
2843.085349912167,4,2,17,1,1,8.303187219035326,298009.0064692435
534.5731318772492,4,1,16,1,1,3.801366226898124,161019.01981233296
969.1913036454598,2,3,80,0,1,1.4116985792429433,121059.35169448153
3640.387918400203,5,4,47,0,1,8.052182290125893,367364.8242638692
2516.2828570485217,5,1,15,0,0,6.156582309087803,263350.40249395126
4768.8753200642805,4,4,94,1,1,7.596045267641617,399865.9697964896
4598.449554211751,1,1,53,1,1,8.617935775633907,318608.93430039415
1744.0605338047055,5,1,22,0,0,1.2731852063495805,198286.16424082918
2199.721685265481,4,3,26,0,0,9.843813176728395,278675.66805612034
4631.772791019408,1,3,77,1,0,3.6980564155379976,310471.2035450019
3106.6591762287194,3,2,76,1,1,9.195172725717855,290407.0894794
2163.7485849435384,2,3,34,1,0,6.844218330937515,221812.64643815844
4101.830174097274,5,3,65,0,1,9.459298089547616,383050.9026761409
4660.268484210242,1,2,47,0,1,2.9080530830899436,307567.85416748875
3530.718791166103,4,1,44,0,0,3.6438984601398774,284023.5888335724
1539.066099892557,1,2,100,1,1,7.179272898709289,169237.09379566097
4186.672321305797,5,2,21,0,1,2.6203683224867165,348616.68453044887
2392.367726363063,5,4,41,1,0,8.923452914571175,316376.10139210836
3641.2096096061305,4,4,29,0,1,4.750036330283966,359017.3283239612
2688.591273725759,3,3,22,0,0,6.078822167441181,267916.9666655517
4733.89206987847,4,2,15,0,1,9.524902818476424,385003.3020326328
807.6885823343225,2,2,83,1,1,3.19254791361624,137068.21320287208
1201.0851698337676,5,2,28,1,1,9.693155325818996,258937.14396181476
1375.557178172644,2,3,11,1,0,2.8695299891718253,167961.5744599108
1494.5022799677554,5,2,17,0,0,7.759764014953804,240865.65993167006
1559.4242826220795,5,4,13,0,1,3.839273685908306,271410.33429185674
1187.8259218508,4,4,48,1,0,1.1274589738505902,209703.7875811843
3618.1289855753826,2,4,53,1,0,5.933339780480322,323731.8279070839
1481.7008672051365,4,2,45,0,0,9.965980500048444,221130.72644207184
1559.5406645999715,5,4,50,0,0,4.201998796017336,243127.6441822202
1388.2471799995133,4,3,23,0,1,1.1503459427344254,183531.51381491023
2294.092488610049,1,1,65,0,1,3.1666453578020084,154728.84844231326
4813.668963438567,3,2,11,1,0,8.624035996068724,393977.7420644942
2150.5109879840484,3,1,26,1,1,8.827113251762082,263699.9086342793
1839.3088084886222,3,1,12,0,1,5.1807877953649415,201589.4128900167
808.6981590679821,3,1,80,0,1,8.130268290856488,149798.09345990614
2086.3738923765477,1,1,32,0,0,1.2878190655664294,128270.4322776003
1544.8822083395369,3,4,68,0,0,4.909349085188432,211831.69703071003
3933.173021097508,1,4,99,1,0,1.5412765948387779,269698.41744746175
1002.327349353176,2,3,79,0,0,9.346381044279656,144903.70818446547
1146.5646887939229,5,2,95,1,1,8.70699807950517,219670.489540572
1753.2963539515126,3,1,69,0,1,3.9530291625332663,184128.56025534795
1796.120732008873,3,3,41,0,1,1.30133635259958,196807.54287631004
4308.372215132508,2,4,26,1,1,9.006913264812288,381220.7326057746
4060.776454027193,1,1,32,0,1,7.933460471095074,271793.54131766694
3103.860349423514,4,4,39,1,0,5.421739346763186,327013.17485982535
1798.6490548702095,2,3,7,0,0,9.7018937899968,225742.2898986144
1934.9525894494654,4,3,26,1,0,8.780604906295885,261907.4510144007
3164.982237421901,3,3,44,0,1,4.04870282878291,276413.2564036195
3829.399514441708,4,2,20,1,0,9.308055612671625,378801.5181701531
2228.441247988022,3,3,35,0,0,9.74369184100119,260527.1455408969
2793.029128899688,5,4,56,1,0,9.352698027141958,346942.35881553724
4496.149114397123,5,4,22,1,0,9.217175226961567,438874.4861586841
3424.058855187938,1,3,79,0,1,5.971057395571333,246356.1465509221
2909.97559418855,5,4,55,0,0,1.6184469957992107,295722.8089990492
820.5010751385105,3,3,18,1,0,3.048932104242219,173021.81729383703
1292.0684530005997,1,1,26,1,0,7.800559915315993,135022.06722914721
1404.462127170305,1,4,31,0,0,3.5755560935498334,166771.5823265272
3304.1673160353257,2,3,26,1,0,3.99756892269997,266017.94374820375
986.5073826704752,4,3,54,0,0,3.9950090019264186,191340.1467134451
630.4769149173192,5,3,64,1,0,5.5748922023331895,195788.78621086714
2121.577509433394,3,1,91,0,1,6.7301196735958735,204753.243133314
3734.8663032896343,3,3,7,1,0,9.559872375886142,346675.2906895556
3619.622094359267,1,4,2,0,0,6.696373936548199,308007.692368735
4067.0165837767513,4,3,70,0,1,4.169906420149554,337029.2321141446
3633.117153211893,1,3,46,0,1,7.267973117896625,287452.95052551467
3259.785103706579,5,3,52,0,0,4.481596373134755,312473.3469330297
2687.7294354094033,3,3,87,0,1,5.827392422906461,247887.10985775615
1438.2424421958676,2,4,67,0,0,9.560587346906464,209812.17711976237
3058.4662513547814,3,3,18,1,1,7.845562927816509,307826.7574870242
3364.8113669375352,1,1,55,1,1,5.373320220105912,238838.035436036
1056.844977866223,5,1,26,0,0,2.5456214455712636,176799.8316501157
3043.1630237141067,4,1,79,1,0,5.239246994914299,275691.3486575792
939.8692093709822,1,1,47,0,0,1.0688150142069817,62401.14688308281
2961.845610379213,4,1,52,1,1,3.1433169079033556,257561.4834842519
1215.135009583887,3,1,96,0,0,9.912426924319034,158850.83672519977
1035.5609624374986,1,1,100,0,0,6.940361463119931,102758.08630458947
1008.950252062265,2,4,47,0,0,7.39353353568369,191902.6602932257
4599.613907739081,5,2,33,0,0,7.552353577189795,371016.22830152087
3191.3929285359895,1,4,100,1,1,1.1138256532694568,242935.61439460123
1625.7142499096253,3,2,69,1,1,3.2713049612827785,206357.5827876118
821.5199509644115,2,1,74,0,0,8.680166323341982,120636.48292569544
2912.8163833044614,2,3,80,0,1,6.933524211197467,255657.53390577313
1151.6133689456387,2,4,95,1,1,2.406539460743967,166703.7160537173
4002.8132048202533,1,4,95,1,1,6.942485572825708,332740.6656395319
2732.493454708133,1,3,32,1,0,6.559412194406008,252901.6518697078
3769.019981858029,2,4,47,0,1,8.253692531912712,312534.5163662587
2280.769694690639,3,2,70,0,0,1.5466222797555211,200854.4162298721
3660.452350791623,1,1,41,1,1,9.036152489798837,262124.4961651284
3580.7646035435546,2,1,72,0,1,1.7928947356508012,231654.9837684612
3026.3729363406655,1,1,95,1,0,1.9022632397702246,184831.3125167305
4305.828353711582,3,4,68,1,0,6.615766026224636,365317.97419631
3121.131081210696,4,4,81,1,1,6.357418420534842,331053.9327090906
3101.4968485092004,4,2,28,0,1,8.69649064961671,311891.837683484
1885.923983040501,1,4,41,0,1,3.443668269743239,166457.89759172295
4691.77819752905,3,1,98,1,0,9.55261470628726,343350.5828350092
2827.1280719920333,5,4,39,1,1,1.7502212855442838,325624.052827731
2262.715959081071,3,2,16,1,1,7.024566028114502,270474.6084130223
2937.390312031779,2,4,34,1,1,3.0190945452457147,287598.5108222574
1153.5896243063185,3,1,78,0,1,9.006781685992966,176369.38007953065
1693.0635670454217,3,3,38,0,0,3.115538789331293,192401.54948994148
1880.068379764138,1,4,52,0,1,5.368060392882893,191147.66684857057
2818.2144613159458,2,2,72,1,1,4.222149776017376,239128.8214555409
3629.7987521349955,2,4,50,1,0,4.94966432042853,286460.9087136476
1792.4110795747201,4,1,89,1,0,5.166977361647959,182255.65858787976
1110.946980150011,3,4,5,0,0,8.475641345502439,225378.44090686794
3016.481822488581,5,4,65,1,0,5.069902004144972,306409.65313670965
4345.924241204391,1,3,77,1,1,4.859829008182322,313590.57104414154
2382.0443886563517,1,2,12,1,0,6.744771704241991,217485.74105319375
2640.978090261777,1,4,9,0,1,3.8626361483990195,245747.4999767317
1801.4383046968815,3,3,96,0,0,4.149039763638054,201261.64463067878
4139.753554922241,1,1,97,0,0,2.453919421077346,229057.64173125985
1042.9922542290728,3,3,41,0,0,2.4199578015390135,169176.91865016968
1269.8992296145263,5,3,38,1,0,5.027386177601413,229782.76675255733
4999.804757409763,2,4,14,1,1,3.7459768041129857,383795.8946821848
3569.97088683284,4,4,16,1,1,1.8556442816896308,349273.0677697512
2966.235829595197,3,4,59,1,1,1.5049724215265812,304773.06979853136
4077.9857532124047,5,4,92,1,1,8.375687365900966,387540.4327191988
4985.971046021487,2,1,40,0,0,3.459394797731364,295339.163402126
1358.9342638283943,5,3,18,0,1,4.684163416648355,254760.6807258077
4061.2686744099924,5,3,87,1,1,2.752526385695168,356423.6373635911
2039.7293716422234,4,4,12,1,0,3.185343389913407,270546.27182378434
3790.5470824337203,1,4,91,1,1,4.302499884096433,318106.4065687466
3684.4687739199962,4,4,60,0,1,7.509537736824975,342546.911487745
4992.485192591185,4,1,20,1,0,6.7098869556818865,399444.3954815118
1003.4242332640964,2,2,45,0,0,6.896835729029821,148105.75450106597
509.5642766743748,5,4,20,0,1,7.131842438804824,211711.1779952614
3865.0300907500528,3,2,54,1,0,1.1343011322597154,292236.386642419
3059.496132344631,1,2,77,1,0,6.08068676751428,246948.127664765
3608.9335758274556,5,2,84,1,1,3.747675332005401,309071.39205898007
3890.86265671879,3,3,42,0,1,4.120454743137761,309816.16254454176
2720.779482991263,5,4,51,0,1,2.1457411861934164,301486.6743496212
2104.40536268263,3,4,51,0,1,5.438550574529234,244892.60036768657
3966.6914883612426,4,4,37,1,0,2.6576640472647166,365836.4804749692
2210.5846789972447,2,4,44,1,0,2.8783231343311706,210197.78301912543
3299.8652127068726,3,4,99,0,1,2.1610921680532216,265869.25645385537
4520.3271193204455,4,2,43,1,1,9.871924488610498,400842.1262691548
1212.76162445625,4,3,53,0,0,4.708638813000595,187323.95718406106
540.0777195138089,3,1,3,1,0,7.465590384052579,149081.44018995357
1655.4047503941458,5,2,5,0,0,3.3708600611020487,230432.53259672367
4088.6237455096493,2,3,24,1,1,4.278985289354905,325307.55637909356
3050.7153912057233,1,2,38,1,0,2.7647120545961945,207260.65998340046
4757.723885909444,2,2,78,0,0,6.972259172657651,328928.61768148345
2965.433449377557,2,4,30,1,1,6.318818112146813,283751.50434137526
1696.0162216489227,3,2,20,1,0,9.92309314224432,253192.4620389259
3946.4838711470115,3,2,38,1,0,1.6417849789632555,314692.64916254795
3458.9767366175465,3,1,95,1,1,1.7949851270756394,245346.73082499712
4193.075119827139,2,2,47,1,1,7.348774643339222,328473.4278722304
3505.9931421008787,4,3,40,0,1,6.4141468821069,327270.7366894552
2533.7705466628195,1,4,23,1,1,4.153074322591712,246249.58435985487
1746.8720109216968,2,2,59,1,1,6.156053752920991,205796.1136374292
750.2020914616653,2,4,97,0,0,5.163525141424502,133215.1046956866
1885.7131370391469,1,3,17,1,1,3.905233652484404,203853.00539015624
708.1631490497842,2,2,87,1,0,9.616221448446495,152494.44443794564
2435.1218183841684,1,4,87,1,0,1.3079329541935598,209330.77251497927
1516.0996035071614,5,3,12,1,0,2.4680234815910422,242964.20252330965
3666.414237313953,4,2,52,1,0,3.4104482165591747,302714.7387327035
1490.8033695042548,1,2,49,1,0,3.7237017118749627,133366.1942495399
866.4432600485211,4,2,39,0,1,1.9794871170847745,163982.1321990932
4274.587752799877,4,4,25,0,0,2.399371082615824,354931.6699899732
770.1478713241926,3,3,12,0,1,4.654333733337859,163811.38923217828
3879.3130670727146,1,3,49,0,0,6.087787365500277,263499.67032345047
4682.41396691735,2,2,53,1,0,2.0564856308111104,302328.1173239624
982.0810340661859,4,1,45,1,1,7.30204803161381,194542.2572935468
3018.505684410922,4,2,38,0,1,4.34087411538748,297267.85830654966
2532.770196140155,4,2,81,1,1,1.9501383147859523,237626.370491588
4094.195264223006,4,1,25,1,1,2.3800685994513344,319518.1797187944
3305.6600274710936,1,3,65,0,1,8.462947110866573,247196.0107249751
1752.2304645701865,4,2,7,0,1,1.9121129241258865,238823.41636057245
506.610527640666,5,1,79,0,1,1.205966805970173,107725.61454247797
2672.9047797868207,1,3,45,0,0,1.578489779797141,171383.2477507408
4523.489970770599,3,1,93,1,1,1.2972202626924705,306921.0612192436
4574.1342664520025,5,2,42,0,1,8.975838664516075,414579.52558191854
1063.8364237407245,3,3,89,1,0,4.103567114164991,167501.30541414776
4373.0463531141,1,4,58,1,1,2.741675058703866,314994.7137692288
654.940786085664,3,4,99,1,0,3.862459791713916,152747.7623729187
915.5717390309549,4,1,53,1,0,2.258715853737617,141021.9520347783
4847.993655640252,3,1,80,0,0,4.435573345514394,325760.5588553898
2241.3533323619963,5,2,29,0,1,2.4072845917441597,240575.80703889258
818.527534937244,1,2,7,1,0,3.8104549566530026,128024.7149100772
2617.0490945908464,3,3,25,0,1,7.0479694153643955,276226.402142299
707.6165888064147,3,4,23,0,1,1.4029076040912003,161215.99791541937
573.665697047118,4,2,3,1,1,1.089139969803938,174972.79021611094
3027.876032461391,2,2,9,0,1,2.1732005837885335,231372.2282886987
1450.427989077935,1,1,44,0,1,3.4756439380722695,145360.97304729247
3298.6066540471984,3,1,37,1,0,7.339804276187745,271510.23564584804
2006.1466872965664,2,1,53,0,1,2.737753670909404,157379.89712081925
1096.1466479807125,2,3,8,1,0,3.834893294939314,171836.28469313082
4929.80836202752,4,3,48,1,1,5.652089962135787,396550.74991299876
1624.736369669438,3,3,68,1,1,7.620472845037455,228477.37201805663
778.8971573338852,1,4,35,0,1,5.5535691492193395,159562.28805980406
1754.7647909014818,5,1,73,1,1,9.18655270908593,261074.1991475658
1632.6502515509521,5,2,69,0,0,5.250581593726512,223096.45179010506
1848.40836897911,4,3,25,0,1,7.29701532628667,250763.0696281935
2100.534040403358,2,4,70,0,0,7.771760325014699,219087.57797818544
4123.243313508061,1,3,78,0,0,7.665337844194118,290789.5953322449
769.0299617651086,4,1,38,0,1,8.682088721831612,159977.52322868918
2095.3970152959087,4,2,37,0,0,6.443455966512744,243861.46599305022
966.8549433435404,3,4,74,1,1,4.996502504746164,194623.20293324735
4919.88490740518,5,4,71,1,1,6.619175267875427,432975.61061296304
1147.8727954136893,1,1,84,1,1,3.8184868593354158,115005.26567879153
2655.657251639582,3,4,55,0,1,8.983013760558835,282937.6821205371
2660.195446717591,3,2,37,0,1,7.541010867217219,278365.9074142075
4015.3019385580665,3,1,97,1,0,6.091540830065825,300157.9154435105
1724.6564208109996,4,2,59,0,0,9.218478768612835,239734.3942066037
3819.9823588250133,4,3,31,0,1,1.9647151614763934,323077.5068915572
618.5235161338582,3,3,8,0,1,9.373406858127025,182095.89358401977
4672.176969412956,3,2,72,1,0,1.2634186349404477,325861.15698442573
945.3004306606297,5,4,17,0,0,6.710522347802835,226088.30394457225
2663.7327697035025,1,3,9,1,1,6.956538437079049,236923.77551412434
1280.4337096775284,3,2,70,1,1,6.412560114464751,192754.50422457507
2158.7754783462087,2,2,60,0,1,8.714729422182447,219711.26890634836
3389.0923254626905,1,1,56,1,1,4.5117850418795244,260994.58675245097
1141.1247873940315,2,1,85,0,0,1.308832197436096,98730.71845736528
1800.9883396869923,4,2,15,1,0,3.8004812797685132,222389.71511532104
3556.320497165794,5,1,4,1,0,1.0987337315250074,322017.8971715335
4300.450464187107,3,2,22,0,0,2.899552350781045,307086.18768238433
3168.03993080457,4,1,8,0,0,4.701571114315456,268286.13059556123
2853.430993755606,1,3,49,0,1,3.704641194643343,230520.1235792378
993.2405552149523,4,3,3,1,0,9.931381645343553,236180.5763157476
1159.432076989698,5,1,38,0,1,3.5158944723884566,170706.51140999288
4811.861170208973,2,2,95,1,1,3.795692612993736,325061.9904482229
511.81187037640467,4,2,22,1,0,4.766815183763743,161343.576253433
2679.884088563431,1,4,68,0,1,2.853054920087674,223331.72766102376
3903.5411633395606,1,1,80,1,1,6.565994714553779,256823.00756689216
1444.8336359282525,3,4,62,0,0,7.896126623745619,216539.6255831681
2568.0367234753858,4,3,28,1,1,9.92013813890411,330749.3439294248
2718.7753592534946,1,1,57,0,0,1.6954177421688725,151406.26900323198
1671.7872096568763,1,1,8,0,1,4.172149765285578,172526.31992649013
4454.380629797791,5,3,56,0,0,6.334686651734586,378453.171229747
4663.202810325046,5,3,77,1,0,1.0212981408731872,363773.6594418404
3872.015826884721,2,3,39,0,0,7.205369973004506,306822.90759183315
538.8646627267115,1,2,82,0,0,2.4584622491815344,74180.76565661856
3330.165054795871,3,3,5,0,1,8.832113481535327,310100.67014665256
1544.5034059126965,1,3,79,0,1,7.43729856198606,155215.43274840713
1702.3309660128452,2,4,47,1,0,3.8632096527101347,201277.59456994032
1327.1177970685562,4,4,8,1,1,4.774312921982672,265044.09229095216
3075.851428054661,3,1,74,1,1,4.891003147600508,260134.66481282763
2510.2339517907385,3,3,2,0,0,8.91826803388339,267976.2695913691
1371.0384921624523,1,1,21,0,1,9.94923799568532,172582.67983414774
4696.884189590531,5,2,5,0,1,1.0274317270684232,369817.0206037991
1576.504189937441,4,1,65,1,0,7.896879352647253,217514.09634085099
4004.3250657820486,5,3,93,0,1,2.5876782826102573,342518.05643468373
611.1090511413319,4,1,95,1,1,9.358868795160893,159913.23149384305
1325.6604882678062,1,3,40,1,1,9.897595048019896,182496.661873996
4184.8973038089425,2,2,31,0,0,8.15223008250781,315897.3477009246
2913.919502453815,2,3,56,1,1,2.0199143337694165,254088.33500239966
3407.4839018759244,3,1,45,1,1,3.9976611305186225,298045.6212279266
2430.042761177625,2,1,51,1,1,7.223513433508609,234196.0262892662
2460.3445836073874,3,1,25,0,0,9.567742661848897,240386.5027983995
1064.318062093103,1,4,86,0,1,8.846956185757751,165193.82121310593
1269.466906857674,5,2,18,1,0,4.118140780865309,204428.52468373414
4635.486845987859,5,2,72,1,1,5.98605294717829,388644.13636639
2559.3444605036398,3,4,27,0,0,5.1561125077921925,258608.30978041762
2626.047900611614,3,2,35,0,0,8.070884491129881,263558.0554948622
3498.488478030892,5,2,60,0,0,8.0529168827476,332251.84356564935
563.5712976814856,4,3,53,1,0,3.045703083894942,153059.056753597
2897.1236902885366,3,3,68,1,0,5.114852820293403,257847.31502476087
4484.009983509322,1,4,24,0,1,7.363364201073638,332465.7498114817
2377.870250679528,5,4,74,0,1,7.433475401466203,294377.0535860797
2356.716580517268,3,2,95,0,1,6.284698049252983,214339.19187246865
2539.8961457291607,3,2,22,1,1,4.4644987326426815,263632.8733474031
4347.959236269971,5,3,36,0,1,6.966383756190029,396089.0917549682
3245.004887759732,1,4,5,1,0,9.841050824722823,300666.27296775376
